924.3136596680 0.0018708980
930.1931890869 0.0044221226
936.0727185059 0.0054426124
941.9522479248 0.0120757964
947.8317773437 0.0164979190
953.7113067627 0.0212602049
959.5908361816 0.0297642868
965.4703656006 0.0164979190
971.3498950195 0.0088442452
977.2294244385 0.0059528574
983.1089538574 0.0032315511
988.9884832764 0.0025512246
994.8680126953 0.0017008164
1000.7475421143 0.0015307348
1006.6270715332 0.0005102449
1012.5066009521 0.0003401633
1018.3861303711 0.0001700816
1024.2656597900 0.0010204898
1030.1451892090 0.0011905715
1036.0247186279 0.0006803266
1041.9042480469 0.0003401633
1047.7837774658 0.0006803266
1053.6633068848 0.0005102449
1059.5428363037 0.0003401633
1065.4223657227 0.0005102449
1071.3018951416 0.0006803266
1077.1814245605 0.0006803266
1083.0609539795 0.0017008164
1088.9404833984 0.0000000000
1094.8200128174 0.0001700816
1100.6995422363 0.0006803266
1106.5790716553 0.0005102449
1112.4586010742 0.0008504082
1118.3381304932 0.0006803266
1124.2176599121 0.0010204898
1130.0971893311 0.0005102449
1135.9767187500 0.0006803266
1141.8562481689 0.0005102449
1147.7357775879 0.0008504082
1153.6153070068 0.0011905715
1159.4948364258 0.0013606531
1165.3743658447 0.0001700816
1171.2538952637 0.0005102449
1177.1334246826 0.0008504082
1183.0129541016 0.0011905715
1188.8924835205 0.0017008164
1194.7720129395 0.0003401633
1200.6515423584 0.0013606531
1206.5310717773 0.0013606531
1212.4106011963 0.0006803266
1218.2901306152 0.0008504082
1224.1696600342 0.0005102449
1230.0491894531 0.0003401633
1235.9287188721 0.0008504082
1241.8082482910 0.0011905715
1247.6877777100 0.0000000000
1253.5673071289 0.0008504082
1259.4468365479 0.0006803266
1265.3263659668 0.0006803266
1271.2058953857 0.0005102449
1277.0854248047 0.0001700816
1282.9649542236 0.0005102449
1288.8444836426 0.0008504082
1294.7240130615 0.0001700816
1300.6035424805 0.0001700816
1306.4830718994 0.0003401633
1312.3626013184 0.0005102449
1318.2421307373 0.0006803266
1324.1216601563 0.0001700816
1330.0011895752 0.0003401633
1335.8807189941 0.0000000000
1341.7602484131 0.0001700816
1347.6397778320 0.0000000000
1353.5193072510 0.0003401633
1359.3988366699 0.0000000000
1365.2783660889 0.0003401633
1371.1578955078 0.0001700816
1377.0374249268 0.0000000000
1382.9169543457 0.0000000000
1388.7964837646 0.0001700816
1394.6760131836 0.0000000000
1400.5555426025 0.0000000000
1406.4350720215 0.0000000000
1412.3146014404 0.0000000000
1418.1941308594 0.0000000000
1424.0736602783 0.0000000000
1429.9531896973 0.0000000000
1435.8327191162 0.0000000000
1441.7122485352 0.0001700816
1447.5917779541 0.0000000000
1453.4713073730 0.0000000000
1459.3508367920 0.0000000000
1465.2303662109 0.0000000000
1471.1098956299 0.0000000000
1476.9894250488 0.0000000000
1482.8689544678 0.0000000000
1488.7484838867 0.0000000000
1494.6280133057 0.0000000000
1500.5075427246 0.0000000000
1506.3870721436 0.0001700816
