1974 23.8581 23.6137
1975 23.7528 23.4065
1976 23.7171 23.2568
1977 23.726 23.3285
1978 23.7224 23.2611
1979 23.4863 23.2018
1980 23.4928 23.0942
1981 23.5926 23.1169
1982 23.5078 23.5509
1983 23.5353 23.288
1984 23.5138 23.165
1985 23.2232 22.9093
1986 23.2238 23.3375
1987 23.2709 23.0484
1988 23.3045 23.2596
1989 23.3844 22.6358
1990 23.3129 23.0447
1991 23.1235 23.1968
1992 23.0478 22.8629
1993 23.3689 22.8615
1994 23.3644 22.9794
1995 23.0285 22.7412
1996 22.8543 22.8827
1997 22.8295 22.7751
1998 22.8981 22.6952
1999 23.1038 23.1353
2000 22.9215 22.7477
2001 22.6904 22.5832
2002 22.9472 22.4653
2003 22.5666 22.682
2004 22.9011 22.5107
2005 22.572 22.5156
2006 22.6508 22.3254
2007 22.3736 22.063
2008 22.3268 22.0559
2009 22.5232 22.4416
2010 22.4153 22.8347
2011 22.434 21.9918
2012 22.4109 21.7535
2013 22.2043 22.1928
2014 22.4103 22.3387
2015 22.3131 22.3192
2016 22.2678 22.0954
2017 22.1299 22.1921
2018 22.1584 22.2699
2019 22.0069 21.7782
2020 22.1333 21.9607
2021 22.0979 21.8696
2022 22.0919 22.0736
2023 22.1508 21.909
2012 31.5763 32.2415
2013 31.6912 34.4796
2014 31.694 32.4545
2015 31.5456 30.7946
2016 31.3554 33.8192
2017 31.4214 30.6444
2018 31.5246 29.7252
2019 30.935 31.0091
2020 31.1904 31.5598
2021 31.0897 25.5935
2022 31.2556 32.3787
2023 31.0641 30.947
2024 31.3888 34.0298
2025 31.9852 31.4487
2026 33.0774 29.0796
2027 36.5834 44.5728
2028 42.2655 43.5359
2029 42.3212 37.9213
2030 37.5128 34.346
2031 35.2098 33.8327
2032 36.0515 34.8058
2033 34.8777 36.0521
2034 33.7284 32.6141
2035 33.755 32.6415
2036 33.3247 35.486
2037 33.7202 35.2359
2038 33.4714 35.8837
2039 33.2333 31.2644
2040 34.2108 31.1753
2041 32.7724 34.42
2042 32.7305 24.0152
2043 32.518 32.6916
2044 31.9487 30.8215
2045 33.2236 32.1019
2046 33.1378 30.6561
2047 32.2998 33.8628
2048 31.6983 30.1259
2049 31.3426 30.6734
2050 31.5785 31.8489
2051 31.7848 30.866
2052 31.8345 18.2222
2053 31.4652 34.5131
2054 30.6197 29.8895
2055 30.3968 30.1101
2056 30.8187 33.0963
2057 30.9582 29.8338
2058 31.0474 33.2806
2059 30.6559 32.6886
2060 30.0792 30.1546
2061 30.3773 27.7538
2062 30.4436 32.6642
2063 30.508 31.8209
2064 29.9627 24.7239
2065 29.9845 28.299
2066 29.6861 24.7112
2067 29.7862 32.9221
2068 30.0514 29.7034
2069 29.9519 32.2875
2070 29.7585 30.624
2071 29.3041 29.1675
2072 29.5342 33.3375
2073 29.4141 27.9419
2074 29.4412 32.4918
2075 29.527 28.4713
2076 29.3891 31.5442
2077 29.0914 26.023
2078 29.052 25.3096
2079 29.1229 31.4863
2080 29.1563 29.7907
2081 29.1923 27.2293
2082 28.9531 27.7869
2083 29.1709 30.0709
2084 29.0922 28.8698
2085 28.7918 31.7233
2086 28.7711 32.0282
2087 29.0406 29.6944
2088 29.2964 32.1103
2089 29.3567 30.8312
2090 29.8271 30.0951
2091 30.0274 31.9556
2092 30.705 22.737
2093 31.8278 31.405
2094 33.0692 33.2068
2095 32.6119 31.292
2096 30.6421 30.115
2097 29.3385 21.5617
2098 30.562 22.3833
2099 31.7171 32.6094
2100 30.8376 28.5543
2101 29.5531 28.974
2102 29.6746 20.1979
2103 29.7759 30.4345
2104 29.3438 29.4931
2105 29.1324 30.4351
2106 29.389 30.9415
2107 29.395 31.0032
2108 29.1941 30.7542
2109 28.7937 26.5743
2110 28.8778 30.1868
2111 28.7472 31.1851
2112 28.7485 31.8044
2113 28.8963 29.9771
2114 28.9733 28.6788
2115 28.8386 26.7574
2116 28.4023 28.7787
2117 28.1441 30.9473
2118 28.3841 28.8671
2119 28.4782 28.9933
2120 28.3309 24.0884
2121 28.3503 28.2997
2122 27.9431 24.3881
2123 28.0457 27.6344
2124 28.3085 27.696
2125 28.1803 28.8292
2126 28.4945 26.6073
2127 28.2711 32.0457
2128 28.1199 27.0154
2129 27.9926 25.3067
2130 27.9634 28.1726
2131 28.2107 27.0747
2132 28.1714 29.819
2133 27.9319 28.1164
2134 28.5451 30.2444
2135 29.2278 27.8484
2136 30.2136 32.9804
2137 30.9474 30.4656
2138 30.7691 29.8457
2139 29.6249 30.6212
2140 28.3558 29.4766
2141 28.5611 30.6831
2142 29.3274 29.5543
2143 29.6755 30.4946
2144 28.9225 23.1576
2145 28.6978 31.52
2146 28.4601 29.8416
2147 28.4356 27.8274
2148 27.6981 28.672
2149 27.9613 29.2196
2150 28.1006 27.033
2151 27.8798 28.7406
2152 27.6749 28.2629
2153 27.7093 24.4844
2154 27.7933 26.702
2155 27.4833 24.1212
2156 27.5271 27.514
2157 27.6875 30.0058
2158 27.4171 29.0373
2159 27.2373 25.4889
2160 27.1139 28.318
2161 27.4367 27.5025
2162 27.4128 28.301
2163 27.0447 23.2198
2164 27.1105 26.7326
2165 27.1158 25.0054
2166 27.1473 28.1292
2167 26.9041 28.599
2168 26.7548 28.2071
2169 26.8483 28.2994
2170 27.3558 29.0088
2171 27.488 29.1005
2172 27.5183 28.7989
2173 27.7189 19.7746
2174 28.3228 18.2974
2175 29.0418 28.9643
2176 28.8362 26.9864
2177 28.3367 29.2824
2178 28.8722 30.5145
2179 29.07 29.2173
2180 28.2228 25.3544
2181 27.7906 29.1428
2182 28.1646 27.8852
2183 28.1646 28.9277
2184 27.7025 27.6029
2185 28.3813 26.7585
2186 28.6107 27.191
2187 28.6846 31.4997
2188 28.7752 31.1169
2189 28.5526 25.8959
2190 27.3852 29.3164
2191 27.0876 27.522
2192 27.9182 29.5939
2193 28.625 26.1244
2194 28.0962 25.7228
2195 27.2182 29.242
2196 26.9834 28.3874
2197 27.3589 28.9839
2198 27.5706 24.7092
2199 26.7236 19.6679
2200 26.556 29.1139
2201 26.9702 27.5532
2202 26.827 27.1769
2203 26.5405 28.428
2204 26.4494 27.7137
2205 26.7465 27.1449
2206 26.8298 19.4403
2207 26.3078 27.6316
2208 26.2923 25.375
2209 26.695 27.6232
2210 26.4421 24.9244
2211 26.2021 24.961
2212 26.559 27.0574
2213 26.4158 28.3715
2214 26.3771 26.4317
2215 26.4122 21.8912
2216 26.2447 28.8498
2217 26.0345 25.0983
2218 26.0002 26.8218
2219 25.9636 27.1624
2220 25.8633 25.0353
2221 25.9811 27.6983
2222 26.0954 24.9862
2223 26.1856 25.2117
2224 26.1104 27.9044
2225 26.3054 28.4966
2226 26.4485 28.2972
2227 26.7432 28.9262
2228 27.4183 26.2444
2229 28.597 29.4547
2230 28.0415 27.0472
2231 27.2296 26.6377
2232 26.5234 24.4913
2233 26.3156 26.8785
2234 26.5564 28.9701
2235 26.9291 20.1853
2236 27.0397 27.0637
2237 26.7576 26.1946
2238 26.315 24.4087
2239 25.9842 24.4592
2240 26.3764 29.8095
2241 26.3461 25.718
2242 25.9294 25.6516
2243 25.845 26.7222
2244 25.7705 19.9847
2245 26.1033 26.1555
2246 25.8063 26.6906
2247 25.7005 25.0384
2248 25.7477 26.2879
2249 25.6012 26.8682
2250 25.5861 25.2346
2251 25.6325 27.606
2252 25.434 24.7607
2253 25.522 26.703
2254 25.5174 25.3453
2255 25.597 27.4579
2256 25.8668 28.6112
2257 26.2852 25.2767
2258 26.8744 29.5987
2259 27.7377 24.3617
2260 28.1411 26.2844
2261 27.2298 28.6513
2262 26.7628 20.9995
2263 26.824 24.962
2264 27.0776 28.8276
2265 27.0022 27.982
2266 27.0767 28.4925
2267 26.7889 17.492
2268 25.9749 25.375
2269 25.6927 18.32
2270 25.8483 22.1641
2271 25.8602 25.771
2272 25.8828 26.5051
2273 25.6864 26.6011
2274 25.5611 24.8799
2275 25.5532 26.738
2276 25.7146 26.812
2277 26.0723 28.0711
2278 26.2451 23.3119
2279 26.1018 25.2639
2280 25.9196 27.5727
2281 25.7995 27.3923
2282 25.4775 25.4631
2283 25.1871 26.9526
2284 25.1483 25.4778
2285 25.2187 23.6845
2286 25.1495 26.3737
2287 25.2985 28.2943
2288 25.4167 26.4559
2289 25.0817 25.6799
2290 25.1053 27.2661
2291 25.3138 25.8865
2292 25.3604 25.0941
2293 25.3507 26.0362
2294 25.3208 27.754
2295 25.1743 24.3473
2296 24.7669 23.5998
2297 24.8135 25.6495
2298 24.9675 23.8856
2299 25.2658 23.5536
2300 25.4643 24.8655
2301 25.4201 25.6811
2302 25.218 26.2332
2303 25.2292 24.5152
2304 25.8344 27.0272
2305 25.9623 24.6095
2306 25.4818 25.6679
2307 24.8856 25.9351
2308 24.9565 23.9791
2309 24.8107 17.0738
2310 24.7985 25.736
2311 24.8025 26.0229
2312 24.982 27.4061
2313 24.94 25.5838
2314 24.9355 25.8294
2315 25.1833 22.5639
2316 25.1424 21.5474
2317 25.2712 28.0272
2318 25.58 24.1224
2319 25.8793 27.1088
2320 26.333 27.5291
2321 25.7356 24.1114
2322 25.0403 23.8607
2323 24.5301 24.589
2324 24.5571 25.3979
2325 25.0974 23.2555
2326 25.4467 25.4251
2327 25.3494 24.8008
2328 24.9212 24.6688
2329 24.5703 23.9775
2330 24.6408 13.798
2331 24.6876 24.291
2332 24.8389 23.7891
2333 25.1323 24.7024
2334 25.1272 22.6276
2335 25.0597 23.9601
2336 24.793 17.1378
2337 24.6345 13.5155
2338 24.4681 25.452
2339 24.4751 25.1692
2340 24.5206 26.4883
2341 24.6435 26.1958
2342 24.4748 23.0077
2343 24.3399 24.3772
2344 24.6645 26.2851
2345 24.7452 25.2268
2346 24.6597 23.4121
2347 24.7505 24.5448
2348 24.9035 26.5804
2349 24.8285 25.5389
2350 25.1109 25.7199
2351 25.7324 26.9637
2352 26.8045 26.8925
2353 29.1723 31.0847
2354 30.187 32.555
2355 31.1457 28.8557
2356 28.6158 19.8722
2357 25.6442 25.7537
2358 25.3945 22.5661
2359 27.4902 29.8512
2360 27.1852 24.5719
2361 25.1594 25.8792
2362 26.1095 27.5866
2363 26.4652 26.9289
2364 24.9812 25.8662
2365 25.7148 26.4284
2366 26.2205 26.8696
2367 25.5453 27.6745
2368 25.354 26.3253
2369 25.6948 26.136
2370 25.3794 26.5804
2371 24.9314 25.0393
2372 24.977 25.3063
2373 24.3825 20.0571
2374 24.4497 22.6078
2375 24.8154 27.0061
2376 24.5045 18.2746
2377 24.4097 20.0487
2378 24.3956 25.703
2379 24.1972 24.6021
2380 24.0171 23.3829
2381 23.8312 25.7648
2382 23.9671 26.614
2383 23.9329 22.5696
2384 23.9435 25.3042
2385 23.8086 25.3984
2386 23.6728 23.9126
2387 23.6168 23.2231
2388 23.8225 23.8392
2389 23.6774 22.8372
2390 23.6811 22.0606
2391 23.5062 25.6381
2392 23.5992 20.624
2393 23.6332 22.7333
2394 23.4098 16.6105
2395 23.4575 23.4568
2396 23.4555 24.8728
2397 23.4603 25.148
2398 23.3313 19.6306
2399 23.506 23.0256
2400 23.4703 23.734
2401 23.6372 20.3504
2402 24.0327 25.4917
2403 24.2743 25.5072
2404 24.6151 24.359
2405 24.9006 21.806
2406 24.9182 24.5213
2407 24.6681 26.7428
2408 24.6769 25.6606
2409 24.8885 24.8954
2410 25.2637 26.4499
2411 25.4323 27.206
2412 25.035 23.2794
2413 24.0183 13.9676
2414 23.468 26.4617
2415 24.4847 25.3827
2416 25.2273 26.8227
2417 25.089 27.0003
2418 24.6137 26.1763
2419 24.2343 23.0752
2420 24.1055 19.3322
2421 24.1504 24.1716
2422 23.6145 22.6007
2423 23.3101 22.9865
2424 23.2396 24.9809
2425 23.4215 24.4549
2426 23.3354 21.8161
2427 23.2075 22.2666
2428 22.9948 20.1546
2429 23.3052 25.0158
2430 23.3869 22.3955
2431 23.5401 24.7084
2432 23.3248 23.9152
2433 23.0956 23.1799
2434 22.9078 24.9569
2435 23.2324 21.7564
2436 23.3912 23.2833
2437 23.211 24.0146
2438 23.0021 19.9903
2439 22.5805 22.317
2440 23.0647 24.7241
2441 22.9828 25.4832
2442 22.9324 23.7228
2443 22.9157 21.9872
2444 22.5985 22.5012
2445 22.7215 23.928
2446 22.942 23.6596
2447 22.693 21.1299
2448 22.7198 21.5889
2449 22.7944 23.2431
2450 22.8591 23.8635
2451 22.8867 23.1611
2452 22.9198 22.8625
2453 22.6956 23.6299
2454 22.7913 20.1612
2455 22.8244 23.5621
2456 22.8891 23.3824
2457 23.0564 23.1993
2458 23.0365 23.7461
2459 23.2757 25.4028
2460 23.6088 22.8604
2461 23.9689 26.702
2462 25.0052 25.6376
2463 25.7375 26.0284
2464 26.3526 28.8023
2465 27.1452 28.6782
2466 27.9034 26.4971
2467 26.6125 26.4913
2468 25.2099 22.9122
2469 25.0584 25.9878
2470 25.6285 26.7934
2471 24.711 25.8073
2472 23.8478 24.6667
2473 23.5011 24.2437
2474 24.1949 25.1485
2475 24.0666 25.1693
2476 23.6623 24.9535
2477 23.5917 25.6849
2478 24.0922 24.8794
2479 23.9304 23.7309
2480 23.6533 24.5807
2481 23.4136 25.0775
2482 23.5649 20.1052
2483 23.4026 23.9806
2484 23.5594 24.2723
2485 23.7554 23.6685
2486 23.7599 25.198
2487 23.2805 23.8286
2488 23.0615 22.3087
2489 23.2124 23.3192
2490 23.3186 24.0906
2491 22.8864 21.0113
2492 22.9326 23.1459
2493 22.8257 24.8487
2494 22.7857 23.5668
2495 22.907 23.7266
2496 22.9186 24.0588
2497 22.9263 23.682
2498 23.0837 21.513
2499 22.9737 23.4818
2500 22.7024 22.2949
2501 22.5609 23.6474
2502 22.5982 21.3786
2503 22.835 23.1807
2504 22.6156 23.3831
2505 22.4232 23.2153
2506 22.7717 23.6346
2507 22.6575 23.8601
2508 22.4224 24.2527
2509 22.506 24.1204
2510 22.4533 23.6222
2511 22.4705 20.0589
2512 22.6016 22.1038
2513 22.684 14.8721
2514 22.4321 23.0722
2515 22.4285 24.5267
2516 22.3978 24.0251
2517 22.258 21.8947
2518 22.2129 13.7531
2519 22.4048 22.5407
2520 22.6119 22.8036
2521 22.545 22.8084
2522 22.3767 21.9549
2523 22.4607 21.7934
2524 22.392 21.3434
2525 22.1178 21.1191
2526 22.2937 21.386
2527 22.4239 22.9687
2528 22.3314 20.7787
2529 22.2343 22.1525
2530 22.1495 22.1356
2531 22.0212 21.5869
2532 22.1048 21.6503
2533 22.3523 21.4086
2534 22.0595 21.2718
2535 21.9796 22.7393
2536 22.0508 22.6182
2537 22.1463 23.0187
2538 22.2625 22.7732
2539 22.4093 22.0863
2540 22.1525 21.6163
2541 22.1612 20.905
2542 22.5036 23.4093
2543 22.7706 22.0213
2544 22.9496 23.2403
2545 23.0122 23.3284
2546 23.1697 24.0521
2547 23.5757 23.2636
2548 23.531 26.0794
2549 24.2939 24.6296
2550 24.1297 23.0287
2551 23.9771 21.7108
2552 23.426 18.8852
2553 22.4561 22.7568
2554 22.1231 22.4262
2555 22.2615 21.648
2556 22.5253 23.032
2557 22.6549 23.7456
2558 22.4984 22.9122
2559 22.2229 22.667
2560 22.1739 15.6554
2561 22.2916 21.5476
2562 22.359 22.3739
2563 22.2859 22.3323
2564 22.2051 22.222
2565 22.324 23.1953
2566 22.1762 23.7
2567 22.0205 23.0493
2568 21.8447 18.3053
2569 21.7117 17.2583
2570 21.7841 22.9999
2571 21.686 16.5494
2572 21.745 20.2798
2573 21.8672 21.8078
2574 21.8945 21.6967
2575 21.8844 20.7693
2576 21.8201 22.3246
2577 21.7352 20.2278
2578 21.6239 19.2875
2579 21.6544 23.2105
2580 21.5947 21.5843
2581 21.7597 22.6443
2582 21.8127 17.394
2583 21.7337 21.8363
2584 21.8824 21.4764
2585 21.9383 20.9549
2586 22.0607 22.6848
2587 22.0496 22.9874
2588 22.1031 19.0964
2589 21.9887 23.0897
2590 21.9876 23.6585
2591 22.0481 24.0184
2592 22.29 21.9516
2593 22.119 22.6546
2594 22.3889 23.5184
2595 22.0848 23.7685
2596 21.9089 23.3256
2597 21.8739 21.7903
2598 21.8141 22.1388
2599 21.6741 21.9648
2600 21.6962 18.8277
2601 21.5007 21.6909
2602 21.4681 21.2461
2603 21.4821 22.584
2604 21.3582 21.3785
2605 21.4774 22.4
2606 21.6737 23.3456
2607 21.6751 22.3815
2608 21.9106 22.0004
2609 22.3978 24.3843
2610 23.4571 26.4068
2611 24.9391 24.4452
2612 26.7179 27.2701
2613 25.8959 25.895
2614 24.0957 25.4298
2615 23.8594 27.8112
2616 25.9144 27.5286
2617 26.5449 22.5078
2618 23.7307 18.3546
2619 22.4742 24.2674
2620 23.8002 23.9246
2621 23.9763 18.0825
2622 23.2007 19.8042
2623 23.3004 23.1511
2624 24.1745 22.5597
2625 23.0655 23.3887
2626 22.9791 23.4966
2627 23.4164 22.7535
2628 22.6429 23.4812
2629 22.6122 23.8601
2630 22.6654 22.262
2631 22.4298 23.0897
2632 22.6886 20.6265
2633 22.5209 19.2836
2634 22.4473 22.2939
2635 22.3214 23.3096
2636 22.1304 23.5853
2637 22.0773 23.1236
2638 22.0543 22.514
2639 21.7792 21.1259
2640 21.5828 21.9562
2641 22.1009 22.6335
2642 21.5677 20.3253
2643 21.196 22.9331
2644 21.8078 21.2564
2645 21.6079 23.6055
2646 21.3874 21.236
2647 21.4619 19.5731
2648 21.3187 22.8338
2649 21.3423 21.2295
2650 21.4016 21.078
2651 21.2733 19.6312
2652 21.206 19.9867
2653 21.1744 22.8557
2654 21.1801 20.7365
2655 21.1576 19.984
2656 21.2966 20.6635
2657 21.2236 21.4918
2658 21.1524 23.1371
2659 21.291 21.9383
2660 21.2233 21.1522
2661 21.1259 22.1707
2662 21.3349 22.0104
2663 21.3638 21.2056
2664 21.8102 20.1604
2665 22.0841 20.8005
2666 22.3089 22.5696
2667 22.6755 22.8266
2668 22.5367 21.9404
2669 22.3956 22.5025
2670 22.3921 22.8642
2671 22.5719 22.6005
2672 22.2547 16.6522
2673 21.5533 15.2652
2674 21.1786 18.8964
2675 21.0463 22.1135
2676 21.1677 21.9919
2677 21.5601 21.8674
2678 21.9235 22.3761
2679 22.0822 23.1863
2680 21.4324 21.4725
2681 21.19 22.2345
2682 21.6169 23.414
2683 22.213 23.3109
2684 22.3265 23.1097
2685 21.9433 22.4039
2686 21.7108 21.9727
2687 21.4577 22.5715
2688 21.2434 23.1041
2689 21.6035 19.3718
2690 21.7131 22.241
2691 21.7956 23.2417
2692 21.6954 21.749
2693 21.6399 21.9198
2694 21.6453 22.3715
2695 21.547 22.3717
2696 21.2057 22.3971
2697 20.6981 21.5201
2698 20.7717 16.7384
2699 21.2409 18.2241
2700 21.7882 22.5314
2701 21.6396 22.7852
2702 21.389 19.2596
2703 21.0083 16.8494
2704 21.3264 22.2025
2705 21.8485 19.7805
2706 21.9148 20.6843
2707 21.7568 21.1397
2708 21.6456 20.7181
2709 21.558 21.4548
2710 21.6872 21.8998
2711 21.2372 19.6442
2712 20.7689 22.0704
2713 20.8499 17.8942
2714 21.119 21.7216
2715 21.315 22.7591
2716 21.1913 21.5092
2717 21.0383 22.2672
2718 20.7162 17.1405
2719 20.7787 21.3036
2720 20.8872 21.1044
2721 20.7842 15.1193
2722 20.4938 20.9557
2723 20.5944 21.0771
2724 20.5804 20.4143
2725 20.765 20.105
2726 20.6152 21.5686
2727 20.486 21.9536
2728 20.5382 21.3336
2729 20.4806 20.5581
2730 20.5332 21.3289
2731 20.4288 17.8742
2732 20.4563 20.3637
2733 20.7235 21.5765
2734 20.7058 21.0909
2735 20.6699 20.4711
2736 20.45 20.3389
2737 20.4504 19.1913
2738 20.5414 20.7283
2739 20.5639 21.5984
2740 20.4965 20.8983
2741 20.6387 21.4935
2742 20.7347 21.0162
2743 20.7844 20.7857
2744 21.0689 23.3239
2745 21.2412 21.074
2746 21.5702 18.6986
2747 21.8083 23.5394
2748 22.2818 23.8513
2749 22.4458 22.1567
2750 22.5619 23.0123
2751 21.9289 21.0587
2752 21.344 19.7804
2753 20.9263 21.0022
2754 20.5242 20.9345
2755 20.2886 20.5584
2756 20.5664 21.6196
2757 20.806 21.506
2758 20.8901 22.1528
2759 20.6099 21.1661
2760 20.65 18.8508
2761 20.362 22.3959
2762 20.5251 20.9868
2763 20.649 20.3116
2764 20.7387 14.9424
2765 20.8175 22.2079
2766 20.7687 20.4755
2767 20.896 22.2361
2768 20.8376 18.2338
2769 20.9316 22.6735
2770 20.9919 22.2628
2771 21.1005 19.7863
2772 21.1748 21.6834
2773 21.3826 21.4279
2774 21.7442 18.5916
2775 21.6604 20.1916
2776 21.2262 21.487
2777 20.4892 22.026
2778 20.1025 21.3335
2779 20.495 19.2708
2780 20.8468 20.1615
2781 20.8013 20.6701
2782 20.5237 19.6633
2783 20.5839 22.3587
2784 20.7564 21.0665
2785 21.0356 15.2893
2786 20.7049 20.5934
2787 20.3285 20.6049
2788 20.4951 22.5749
2789 20.8564 21.8898
2790 20.6097 20.7796
2791 20.338 19.1381
2792 20.4309 21.9459
2793 20.8573 21.3869
2794 20.9114 21.938
2795 20.8938 21.2193
2796 20.8668 20.9625
2797 21.0669 20.5053
2798 21.0408 21.9445
2799 20.8132 22.0474
2800 20.73 21.1588
2801 20.6535 20.1287
2802 20.58 22.0011
2803 20.435 22.0172
2804 20.4588 19.3562
2805 20.4854 20.9538
2806 20.2287 20.2245
2807 20.2223 20.0241
2808 20.1752 21.5389
2809 20.1313 21.293
2810 20.1466 20.8448
2811 20.1288 21.4666
2812 20.0806 19.7068
2813 20.296 20.2112
2814 20.2469 21.8181
2815 20.2386 19.6924
2816 20.1873 20.2764
2817 20.3638 19.6903
2818 20.4781 19.8244
2819 20.4723 21.6376
2820 20.3083 20.4437
2821 20.4869 20.4448
2822 20.6513 21.923
2823 20.7634 20.4866
2824 20.8271 19.9625
2825 20.9581 21.7133
2826 21.1346 21.5556
2827 21.116 21.0276
2828 21.2626 21.8686
2829 21.3434 19.1173
2830 21.1811 16.2125
2831 20.9019 19.96
2832 20.7884 18.0328
2833 20.8225 19.7994
2834 20.6035 19.7453
2835 20.8969 20.0406
2836 21.0102 21.8593
2837 21.0223 20.9222
2838 20.4422 21.2867
2839 19.9523 20.0186
2840 20.1168 18.6617
2841 20.3344 21.2104
2842 20.7998 21.9933
2843 21.0685 22.5995
2844 21.1218 17.7399
2845 21.2229 22.2102
2846 20.9789 21.1027
2847 21.0461 21.7872
2848 21.1628 20.1224
2849 20.5092 21.5239
2850 20.0878 20.7324
2851 20.3363 21.581
2852 20.847 17.1934
2853 21.1927 18.6823
2854 21.0899 19.9407
2855 20.2765 15.645
2856 20.2968 20.7071
2857 20.2671 18.0791
2858 20.3946 20.4483
2859 20.4316 19.3867
2860 20.0459 17.0917
2861 20.0146 19.088
2862 20.4257 20.16
2863 20.3327 19.8443
2864 20.0147 18.2033
2865 19.9383 21.7913
2866 20.26 20.0101
2867 20.3452 15.3063
2868 20.2406 18.8684
2869 19.8408 21.6191
2870 19.8391 20.422
2871 20.0699 20.7263
2872 19.981 21.0724
2873 19.9076 19.9538
2874 19.8611 19.8362
2875 19.9496 21.1848
2876 20.002 19.633
2877 19.8432 18.8917
2878 19.5034 17.9768
2879 19.6182 21.069
2880 19.6502 20.0597
2881 19.6463 20.5941
2882 19.7505 20.4777
2883 19.7874 18.8172
2884 19.9092 21.4479
2885 19.9071 20.8748
2886 19.8775 19.543
2887 19.8542 20.2445
2888 20.0409 20.9399
2889 20.3906 21.6472
2890 20.4777 20.8422
2891 20.7706 20.3676
2892 20.797 20.3597
2893 20.6159 22.1112
2894 20.5403 20.3794
2895 20.5757 21.791
2896 20.4878 20.5257
2897 20.173 21.1676
2898 20.0194 20.0678
2899 20.0726 20.1674
2900 20.154 19.5986
2901 20.039 18.7137
2902 19.5933 18.9292
2903 19.4845 20.4298
2904 19.731 18.6416
2905 19.9005 19.3693
2906 20.069 20.9823
2907 19.9189 19.5748
2908 19.6894 20.4833
2909 19.4904 20.1114
2910 19.5706 19.515
2911 19.5235 21.1763
2912 19.7411 19.7985
2913 19.8904 20.8256
2914 20.0107 20.6107
2915 19.8747 20.2696
2916 19.8922 21.0899
2917 20.0051 20.3479
2918 20.1464 20.1105
2919 20.215 20.6102
2920 20.253 21.9862
2921 20.8647 22.0529
2922 21.9178 22.8474
2923 22.5567 23.2374
2924 22.5222 21.7926
2925 21.9598 19.0814
2926 20.7507 20.6713
2927 20.5606 20.4685
2928 20.7378 21.7235
2929 21.1997 22.1839
2930 21.1082 20.6956
2931 21.217 22.8023
2932 21.4027 22.5315
2933 21.3474 19.2544
2934 20.5141 21.1215
2935 20.0525 17.8129
2936 20.291 21.3791
2937 20.3697 21.2888
2938 19.8595 20.5972
2939 19.8543 20.3311
2940 20.0942 20.1984
2941 19.8142 20.8203
2942 19.5347 19.8766
2943 19.6802 21.2226
2944 19.7128 19.9148
