417.2439270020 0.0037311603
430.1085580444 0.0147691760
442.9731890869 0.0149246410
455.8378201294 0.0101052257
468.7024511719 0.0073068555
481.5670822144 0.0027983702
494.4317132568 0.0013214526
507.2963442993 0.0011659876
520.1609753418 0.0015546501
533.0256063843 0.0006218600
545.8902374268 0.0006995925
558.7548684692 0.0005441275
571.6194995117 0.0001554650
584.4841305542 0.0002331975
597.3487615967 0.0001554650
610.2133926392 0.0002331975
623.0780236816 0.0002331975
635.9426547241 0.0003886625
648.8072857666 0.0003886625
661.6719168091 0.0000777325
674.5365478516 0.0000000000
687.4011788940 0.0003109300
700.2658099365 0.0000000000
713.1304409790 0.0001554650
725.9950720215 0.0002331975
738.8597030640 0.0001554650
751.7243341064 0.0001554650
764.5889651489 0.0003109300
777.4535961914 0.0000777325
790.3182272339 0.0001554650
803.1828582764 0.0000000000
816.0474893188 0.0000000000
828.9121203613 0.0003109300
841.7767514038 0.0000000000
854.6413824463 0.0000000000
867.5060134888 0.0000000000
880.3706445313 0.0000777325
893.2352755737 0.0000000000
906.0999066162 0.0003886625
918.9645376587 0.0000000000
931.8291687012 0.0002331975
944.6937997437 0.0000777325
957.5584307861 0.0000777325
970.4230618286 0.0000777325
983.2876928711 0.0000777325
996.1523239136 0.0000000000
1009.0169549561 0.0003109300
1021.8815859985 0.0000000000
1034.7462170410 0.0000000000
1047.6108480835 0.0000777325
1060.4754791260 0.0002331975
1073.3401101685 0.0001554650
1086.2047412109 0.0000777325
1099.0693722534 0.0002331975
1111.9340032959 0.0000000000
1124.7986343384 0.0000777325
1137.6632653809 0.0001554650
1150.5278964233 0.0002331975
1163.3925274658 0.0000777325
1176.2571585083 0.0000000000
1189.1217895508 0.0001554650
1201.9864205933 0.0000777325
1214.8510516357 0.0000777325
1227.7156826782 0.0002331975
1240.5803137207 0.0005441275
1253.4449447632 0.0003886625
1266.3095758057 0.0007773251
1279.1742068481 0.0003109300
1292.0388378906 0.0005441275
1304.9034689331 0.0005441275
1317.7680999756 0.0001554650
1330.6327310181 0.0002331975
1343.4973620605 0.0005441275
1356.3619931030 0.0005441275
1369.2266241455 0.0003109300
1382.0912551880 0.0005441275
1394.9558862305 0.0004663950
1407.8205172729 0.0000000000
1420.6851483154 0.0004663950
1433.5497793579 0.0003886625
1446.4144104004 0.0003886625
1459.2790414429 0.0003109300
1472.1436724854 0.0010882551
1485.0083035278 0.0004663950
1497.8729345703 0.0007773251
1510.7375656128 0.0003109300
1523.6021966553 0.0002331975
1536.4668276978 0.0000777325
1549.3314587402 0.0001554650
1562.1960897827 0.0003109300
1575.0607208252 0.0000000000
1587.9253518677 0.0000000000
1600.7899829102 0.0000000000
1613.6546139526 0.0000777325
1626.5192449951 0.0000777325
1639.3838760376 0.0000000000
1652.2485070801 0.0000000000
1665.1131381226 0.0000000000
1677.9777691650 0.0000777325
1690.8424002075 0.0001554650
